window_idx,axis,sample_idx,raw_value,reconstructed_value,abs_error
7,az,35,10.095000,9.984989,0.110011
7,az,36,10.020000,10.119470,0.099470
7,az,37,10.078000,9.997674,0.080326
7,az,38,10.056000,10.024000,0.032000
7,az,39,9.980000,9.923952,0.056048
7,az,40,9.841000,9.782203,0.058797
7,az,41,9.850000,10.039315,0.189315
7,az,42,9.903000,10.039095,0.136095
7,az,43,9.812000,9.935780,0.123780
7,az,44,9.853000,9.962352,0.109352
7,az,45,9.769000,9.935686,0.166686
7,az,46,9.793000,9.814514,0.021514
7,az,47,9.788000,9.799834,0.011834
7,az,48,9.826000,9.622626,0.203374
7,az,49,9.506000,9.547479,0.041479
7,az,50,9.496000,9.604016,0.108016
7,az,51,9.470000,9.365162,0.104838
7,az,52,9.482000,9.244990,0.237010
7,az,53,9.462000,9.412259,0.049741
7,az,54,9.333000,9.363997,0.030997
7,az,55,9.245000,9.286934,0.041934
7,az,56,9.290000,9.435680,0.145680
7,az,57,9.199000,9.216206,0.017206
7,az,58,9.221000,9.422948,0.201948
7,az,59,9.240000,9.376378,0.136378
7,az,60,9.125000,9.346469,0.221469
7,az,61,9.295000,9.369422,0.074422
7,az,62,9.096000,9.325412,0.229412
7,az,63,9.149000,9.465412,0.316412
7,gx,0,17.733000,15.425648,2.307352
7,gx,1,16.107000,15.612970,0.494030
7,gx,2,17.595000,18.412790,0.817790
7,gx,3,20.427000,20.080880,0.346120
7,gx,4,22.435000,20.797841,1.637159
7,gx,5,22.824000,20.850679,1.973321
7,gx,6,22.107000,19.882869,2.224131
7,gx,7,21.977000,19.241227,2.735773
7,gx,8,22.542000,20.103709,2.438291
7,gx,9,22.710000,20.115353,2.594647
7,gx,10,21.931000,20.093748,1.837252
7,gx,11,21.740000,20.832726,0.907274
7,gx,12,23.344000,20.692142,2.651858
7,gx,13,26.038000,20.699813,5.338187
7,gx,14,26.489000,21.447034,5.041966
7,gx,15,24.855000,22.115621,2.739379
7,gx,16,25.672000,25.049216,0.622784
7,gx,17,26.351000,26.801458,0.450458
7,gx,18,25.840000,28.122905,2.282905
7,gx,19,25.282000,27.028666,1.746666
7,gx,20,25.443000,24.847265,0.595735
7,gx,21,26.183000,24.982783,1.200217
7,gx,22,27.420000,26.033213,1.386787
7,gx,23,28.282000,27.101747,1.180253
7,gx,24,27.321000,27.500924,0.179924
7,gx,25,25.382000,26.086267,0.704267
7,gx,26,25.550000,26.483480,0.933480
7,gx,27,27.389000,28.532866,1.143866
7,gx,28,30.038000,29.358292,0.679708
7,gx,29,30.534000,28.224513,2.309487
7,gx,30,28.786000,27.694931,1.091069
7,gx,31,26.664000,27.175860,0.511860
7,gx,32,25.359000,28.180586,2.821586
7,gx,33,25.061000,29.882896,4.821896
7,gx,34,24.366000,28.442030,4.076030
7,gx,35,23.664000,27.103216,3.439216
7,gx,36,23.183000,26.114367,2.931367
7,gx,37,22.443000,24.342414,1.899414
7,gx,38,22.153000,24.058942,1.905942
7,gx,39,22.092000,24.052368,1.960368
7,gx,40,21.817000,23.057222,1.240222
7,gx,41,21.168000,23.723266,2.555266
7,gx,42,20.366000,23.468526,3.102526
7,gx,43,19.901000,22.354026,2.453026
7,gx,44,19.893000,21.327820,1.434820
7,gx,45,20.031000,20.392659,0.361659
7,gx,46,20.763000,20.572897,0.190103
7,gx,47,21.206000,20.863879,0.342121
7,gx,48,20.427000,19.309596,1.117404
7,gx,49,18.809000,17.649332,1.159668
7,gx,50,17.038000,15.161591,1.876409
7,gx,51,15.618000,14.450021,1.167979
7,gx,52,15.908000,13.339633,2.568367
7,gx,53,16.733000,12.154551,4.578449
7,gx,54,16.679000,12.335240,4.343760
7,gx,55,15.649000,13.702150,1.946850
7,gx,56,13.641000,14.931850,1.290850
7,gx,57,10.977000,15.000969,4.023969
7,gx,58,8.901000,13.954556,5.053556
7,gx,59,8.748000,11.457216,2.709216
7,gx,60,8.366000,9.993707,1.627707
7,gx,61,7.374000,10.238278,2.864278
7,gx,62,7.344000,9.127678,1.783678
7,gx,63,10.008000,10.499081,0.491081
7,gy,0,-2.664000,-10.112133,7.448133
7,gy,1,-3.565000,-10.400588,6.835588
7,gy,2,-4.962000,-10.295327,5.333327
7,gy,3,-7.298000,-11.259710,3.961710
7,gy,4,-9.473000,-12.270274,2.797274
7,gy,5,-9.603000,-10.793947,1.190947
7,gy,6,-9.267000,-9.348242,0.081242
7,gy,7,-8.595000,-11.305916,2.710916
7,gy,8,-7.115000,-12.556511,5.441511
7,gy,9,-6.542000,-14.300592,7.758592
7,gy,10,-8.046000,-14.057126,6.011126
7,gy,11,-10.008000,-12.810853,2.802853
7,gy,12,-9.611000,-9.552309,0.058691
7,gy,13,-7.107000,-8.042968,0.935968
7,gy,14,-5.542000,-8.929138,3.387138
7,gy,15,-4.855000,-8.874340,4.019340
7,gy,16,-4.824000,-10.376954,5.552954
7,gy,17,-6.267000,-13.239986,6.972986
7,gy,18,-9.053000,-16.666238,7.613238
7,gy,19,-11.695000,-18.768522,7.073522
7,gy,20,-12.420000,-18.968028,6.548028
7,gy,21,-12.595000,-17.060907,4.465907
7,gy,22,-13.885000,-14.796031,0.911031
7,gy,23,-15.954000,-17.615032,1.661032
7,gy,24,-17.366000,-18.821288,1.455288
7,gy,25,-15.992000,-20.115805,4.123805
7,gy,26,-13.947000,-20.345154,6.398154
7,gy,27,-15.237000,-20.186064,4.949064
7,gy,28,-17.160000,-18.436968,1.276968
7,gy,29,-17.382000,-17.322672,0.059328
7,gy,30,-15.397000,-14.811448,0.585552
7,gy,31,-12.214000,-11.546427,0.667573
7,gy,32,-10.061000,-9.207470,0.853530
7,gy,33,-10.382000,-9.691820,0.690180
7,gy,34,-12.779000,-9.654416,3.124584
7,gy,35,-15.542000,-10.356897,5.185103
7,gy,36,-17.405000,-10.979134,6.425866
7,gy,37,-19.527000,-12.184273,7.342727
7,gy,38,-21.649000,-13.861956,7.787044
7,gy,39,-22.290000,-17.247985,5.042015
7,gy,40,-20.733000,-18.934832,1.798168
7,gy,41,-17.916000,-16.896422,1.019578
7,gy,42,-16.107000,-15.486639,0.620361
7,gy,43,-15.901000,-14.022044,1.878956
7,gy,44,-17.008000,-12.072333,4.935667
7,gy,45,-18.588000,-13.121800,5.466200
7,gy,46,-19.733000,-14.334191,5.398809
7,gy,47,-19.969000,-16.648423,3.320577
7,gy,48,-19.229000,-17.007479,2.221521
7,gy,49,-17.046000,-16.615742,0.430258
7,gy,50,-13.603000,-11.767986,1.835014
7,gy,51,-10.603000,-8.419259,2.183741
7,gy,52,-9.344000,-6.341513,3.002487
7,gy,53,-10.450000,-5.242822,5.207178
7,gy,54,-12.710000,-6.186740,6.523260
7,gy,55,-14.397000,-8.641843,5.755157
7,gy,56,-15.053000,-11.773455,3.279545
7,gy,57,-15.168000,-13.010136,2.157864
7,gy,58,-15.298000,-14.937132,0.360868
7,gy,59,-16.611000,-15.789844,0.821156
7,gy,60,-18.450000,-13.861224,4.588776
7,gy,61,-19.672000,-12.861615,6.810385
7,gy,62,-19.901000,-13.302187,6.598813
7,gy,63,-19.092000,-13.424889,5.667111
7,gz,0,1.603000,-2.727139,4.330139
7,gz,1,2.038000,-0.984105,3.022105
7,gz,2,3.420000,-4.422814,7.842814
7,gz,3,4.122000,-2.882221,7.004221
7,gz,4,2.519000,-4.618824,7.137824
7,gz,5,0.206000,-5.063251,5.269251
7,gz,6,-1.466000,-4.705942,3.239942
7,gz,7,-0.634000,-5.373646,4.739646
7,gz,8,2.145000,-6.745862,8.890862
7,gz,9,4.298000,-5.841525,10.139525
7,gz,10,5.137000,-7.492926,12.629926
7,gz,11,5.855000,-5.132852,10.987852
7,gz,12,6.092000,-6.288413,12.380413
7,gz,13,5.855000,-7.654717,13.509717
7,gz,14,3.702000,-7.593279,11.295279
7,gz,15,0.542000,-10.684544,11.226544
7,gz,16,-1.466000,-8.183694,6.717694
7,gz,17,-2.901000,-10.214312,7.313312
7,gz,18,-4.107000,-12.293042,8.186042
7,gz,19,-4.107000,-11.491311,7.384311
7,gz,20,-2.817000,-13.777014,10.960014
7,gz,21,-2.786000,-12.872016,10.086016
7,gz,22,-3.725000,-10.392200,6.667200
7,gz,23,-4.618000,-12.161210,7.543210
7,gz,24,-5.756000,-9.065879,3.309879
7,gz,25,-5.885000,-10.146234,4.261234
7,gz,26,-4.305000,-9.709334,5.404334
7,gz,27,-2.351000,-7.880821,5.529821
7,gz,28,-0.458000,-7.110941,6.652941
7,gz,29,-0.924000,-7.797508,6.873508
7,gz,30,-3.588000,-4.884881,1.296881
7,gz,31,-5.870000,-7.892690,2.022690
7,gz,32,-8.015000,-5.156234,2.858766
7,gz,33,-11.008000,-8.383349,2.624651
7,gz,34,-13.496000,-5.952532,7.543468
7,gz,35,-14.687000,-4.507086,10.179914
7,gz,36,-13.947000,-4.494255,9.452745
7,gz,37,-11.634000,-3.783412,7.850588
7,gz,38,-9.763000,-5.556388,4.206612
7,gz,39,-9.389000,-6.079311,3.309689
7,gz,40,-11.122000,-3.448351,7.673649
7,gz,41,-13.626000,-3.906285,9.719715
7,gz,42,-15.573000,-2.175140,13.397860
7,gz,43,-16.290000,-1.360567,14.929433
7,gz,44,-15.756000,-4.384405,11.371595
7,gz,45,-14.298000,-2.248110,12.049890
7,gz,46,-11.786000,-2.332490,9.453510
7,gz,47,-9.282000,-2.167439,7.114561
7,gz,48,-8.328000,-0.374975,7.953025
7,gz,49,-8.840000,-3.815709,5.024291
7,gz,50,-10.412000,-3.394966,7.017034
7,gz,51,-12.412000,-5.832481,6.579519
7,gz,52,-13.786000,-7.689528,6.096472
7,gz,53,-14.053000,-8.243798,5.809202
7,gz,54,-14.000000,-9.764292,4.235708
7,gz,55,-14.427000,-9.698468,4.728532
